date_id,date,year,quarter,month,month_name,week_of_year,day_of_week,day_name,is_weekend
20180522,2018-05-22,2018,2,5,May,21,2,Tuesday,false
20180523,2018-05-23,2018,2,5,May,21,3,Wednesday,false
20180524,2018-05-24,2018,2,5,May,21,4,Thursday,false
20180525,2018-05-25,2018,2,5,May,21,5,Friday,false
20180526,2018-05-26,2018,2,5,May,21,6,Saturday,true
20180527,2018-05-27,2018,2,5,May,21,7,Sunday,true
20180528,2018-05-28,2018,2,5,May,22,1,Monday,false
20180529,2018-05-29,2018,2,5,May,22,2,Tuesday,false
20180530,2018-05-30,2018,2,5,May,22,3,Wednesday,false
20180531,2018-05-31,2018,2,5,May,22,4,Thursday,false
20180601,2018-06-01,2018,2,6,June,22,5,Friday,false
20180602,2018-06-02,2018,2,6,June,22,6,Saturday,true
20180603,2018-06-03,2018,2,6,June,22,7,Sunday,true
20180604,2018-06-04,2018,2,6,June,23,1,Monday,false
20180605,2018-06-05,2018,2,6,June,23,2,Tuesday,false
20180606,2018-06-06,2018,2,6,June,23,3,Wednesday,false
20180607,2018-06-07,2018,2,6,June,23,4,Thursday,false
20180608,2018-06-08,2018,2,6,June,23,5,Friday,false
20180609,2018-06-09,2018,2,6,June,23,6,Saturday,true
20180610,2018-06-10,2018,2,6,June,23,7,Sunday,true
20180611,2018-06-11,2018,2,6,June,24,1,Monday,false
20180612,2018-06-12,2018,2,6,June,24,2,Tuesday,false
20180613,2018-06-13,2018,2,6,June,24,3,Wednesday,false
20180614,2018-06-14,2018,2,6,June,24,4,Thursday,false
20180615,2018-06-15,2018,2,6,June,24,5,Friday,false
20180616,2018-06-16,2018,2,6,June,24,6,Saturday,true
20180617,2018-06-17,2018,2,6,June,24,7,Sunday,true
20180618,2018-06-18,2018,2,6,June,25,1,Monday,false
20180619,2018-06-19,2018,2,6,June,25,2,Tuesday,false
20180620,2018-06-20,2018,2,6,June,25,3,Wednesday,false
20180621,2018-06-21,2018,2,6,June,25,4,Thursday,false
20180622,2018-06-22,2018,2,6,June,25,5,Friday,false
20180623,2018-06-23,2018,2,6,June,25,6,Saturday,true
20180624,2018-06-24,2018,2,6,June,25,7,Sunday,true
20180625,2018-06-25,2018,2,6,June,26,1,Monday,false
20180626,2018-06-26,2018,2,6,June,26,2,Tuesday,false
20180627,2018-06-27,2018,2,6,June,26,3,Wednesday,false
20180628,2018-06-28,2018,2,6,June,26,4,Thursday,false
20180629,2018-06-29,2018,2,6,June,26,5,Friday,false
20180630,2018-06-30,2018,2,6,June,26,6,Saturday,true
20180701,2018-07-01,2018,3,7,July,26,7,Sunday,true
20180702,2018-07-02,2018,3,7,July,27,1,Monday,false
20180703,2018-07-03,2018,3,7,July,27,2,Tuesday,false
20180704,2018-07-04,2018,3,7,July,27,3,Wednesday,false
20180705,2018-07-05,2018,3,7,July,27,4,Thursday,false
20180706,2018-07-06,2018,3,7,July,27,5,Friday,false
20180707,2018-07-07,2018,3,7,July,27,6,Saturday,true
20180708,2018-07-08,2018,3,7,July,27,7,Sunday,true
20180709,2018-07-09,2018,3,7,July,28,1,Monday,false
20180710,2018-07-10,2018,3,7,July,28,2,Tuesday,false
20180711,2018-07-11,2018,3,7,July,28,3,Wednesday,false
20180712,2018-07-12,2018,3,7,July,28,4,Thursday,false
20180713,2018-07-13,2018,3,7,July,28,5,Friday,false
20180714,2018-07-14,2018,3,7,July,28,6,Saturday,true
20180715,2018-07-15,2018,3,7,July,28,7,Sunday,true
20180716,2018-07-16,2018,3,7,July,29,1,Monday,false
20180717,2018-07-17,2018,3,7,July,29,2,Tuesday,false
20180718,2018-07-18,2018,3,7,July,29,3,Wednesday,false
20180719,2018-07-19,2018,3,7,July,29,4,Thursday,false
20180720,2018-07-20,2018,3,7,July,29,5,Friday,false
20180721,2018-07-21,2018,3,7,July,29,6,Saturday,true
20180722,2018-07-22,2018,3,7,July,29,7,Sunday,true
20180723,2018-07-23,2018,3,7,July,30,1,Monday,false
20180724,2018-07-24,2018,3,7,July,30,2,Tuesday,false
20180725,2018-07-25,2018,3,7,July,30,3,Wednesday,false
20180726,2018-07-26,2018,3,7,July,30,4,Thursday,false
20180727,2018-07-27,2018,3,7,July,30,5,Friday,false
20180728,2018-07-28,2018,3,7,July,30,6,Saturday,true
20180729,2018-07-29,2018,3,7,July,30,7,Sunday,true
20180730,2018-07-30,2018,3,7,July,31,1,Monday,false
20180731,2018-07-31,2018,3,7,July,31,2,Tuesday,false
20180801,2018-08-01,2018,3,8,August,31,3,Wednesday,false
20180802,2018-08-02,2018,3,8,August,31,4,Thursday,false
20180803,2018-08-03,2018,3,8,August,31,5,Friday,false
20180804,2018-08-04,2018,3,8,August,31,6,Saturday,true
20180805,2018-08-05,2018,3,8,August,31,7,Sunday,true
20180806,2018-08-06,2018,3,8,August,32,1,Monday,false
20180807,2018-08-07,2018,3,8,August,32,2,Tuesday,false
20180808,2018-08-08,2018,3,8,August,32,3,Wednesday,false
20180809,2018-08-09,2018,3,8,August,32,4,Thursday,false
20180810,2018-08-10,2018,3,8,August,32,5,Friday,false
20180811,2018-08-11,2018,3,8,August,32,6,Saturday,true
20180812,2018-08-12,2018,3,8,August,32,7,Sunday,true
20180813,2018-08-13,2018,3,8,August,33,1,Monday,false
20180814,2018-08-14,2018,3,8,August,33,2,Tuesday,false
20180815,2018-08-15,2018,3,8,August,33,3,Wednesday,false
20180816,2018-08-16,2018,3,8,August,33,4,Thursday,false
20180817,2018-08-17,2018,3,8,August,33,5,Friday,false
20180818,2018-08-18,2018,3,8,August,33,6,Saturday,true
20180819,2018-08-19,2018,3,8,August,33,7,Sunday,true
20180820,2018-08-20,2018,3,8,August,34,1,Monday,false
20180821,2018-08-21,2018,3,8,August,34,2,Tuesday,false
20180822,2018-08-22,2018,3,8,August,34,3,Wednesday,false
20180823,2018-08-23,2018,3,8,August,34,4,Thursday,false
20180824,2018-08-24,2018,3,8,August,34,5,Friday,false
20180825,2018-08-25,2018,3,8,August,34,6,Saturday,true
20180826,2018-08-26,2018,3,8,August,34,7,Sunday,true
20180827,2018-08-27,2018,3,8,August,35,1,Monday,false
20180828,2018-08-28,2018,3,8,August,35,2,Tuesday,false
20180829,2018-08-29,2018,3,8,August,35,3,Wednesday,false
20180830,2018-08-30,2018,3,8,August,35,4,Thursday,false
20180831,2018-08-31,2018,3,8,August,35,5,Friday,false
20180901,2018-09-01,2018,3,9,September,35,6,Saturday,true
20180902,2018-09-02,2018,3,9,September,35,7,Sunday,true
20180903,2018-09-03,2018,3,9,September,36,1,Monday,false
20180904,2018-09-04,2018,3,9,September,36,2,Tuesday,false
20180905,2018-09-05,2018,3,9,September,36,3,Wednesday,false
20180906,2018-09-06,2018,3,9,September,36,4,Thursday,false
20180907,2018-09-07,2018,3,9,September,36,5,Friday,false
20180908,2018-09-08,2018,3,9,September,36,6,Saturday,true
20180909,2018-09-09,2018,3,9,September,36,7,Sunday,true
20180910,2018-09-10,2018,3,9,September,37,1,Monday,false
20180911,2018-09-11,2018,3,9,September,37,2,Tuesday,false
20180912,2018-09-12,2018,3,9,September,37,3,Wednesday,false
20180913,2018-09-13,2018,3,9,September,37,4,Thursday,false
20180914,2018-09-14,2018,3,9,September,37,5,Friday,false
20180915,2018-09-15,2018,3,9,September,37,6,Saturday,true
20180916,2018-09-16,2018,3,9,September,37,7,Sunday,true
20180917,2018-09-17,2018,3,9,September,38,1,Monday,false
20180918,2018-09-18,2018,3,9,September,38,2,Tuesday,false
20180919,2018-09-19,2018,3,9,September,38,3,Wednesday,false
20180920,2018-09-20,2018,3,9,September,38,4,Thursday,false
20180921,2018-09-21,2018,3,9,September,38,5,Friday,false
20180922,2018-09-22,2018,3,9,September,38,6,Saturday,true
20180923,2018-09-23,2018,3,9,September,38,7,Sunday,true
20180924,2018-09-24,2018,3,9,September,39,1,Monday,false
20180925,2018-09-25,2018,3,9,September,39,2,Tuesday,false
20180926,2018-09-26,2018,3,9,September,39,3,Wednesday,false
20180927,2018-09-27,2018,3,9,September,39,4,Thursday,false
20180928,2018-09-28,2018,3,9,September,39,5,Friday,false
20180929,2018-09-29,2018,3,9,September,39,6,Saturday,true
20180930,2018-09-30,2018,3,9,September,39,7,Sunday,true
20181001,2018-10-01,2018,4,10,October,40,1,Monday,false
20181002,2018-10-02,2018,4,10,October,40,2,Tuesday,false
20181003,2018-10-03,2018,4,10,October,40,3,Wednesday,false
20181004,2018-10-04,2018,4,10,October,40,4,Thursday,false
20181005,2018-10-05,2018,4,10,October,40,5,Friday,false
20181006,2018-10-06,2018,4,10,October,40,6,Saturday,true
20181007,2018-10-07,2018,4,10,October,40,7,Sunday,true
20181008,2018-10-08,2018,4,10,October,41,1,Monday,false
20181009,2018-10-09,2018,4,10,October,41,2,Tuesday,false
20181010,2018-10-10,2018,4,10,October,41,3,Wednesday,false
20181011,2018-10-11,2018,4,10,October,41,4,Thursday,false
20181012,2018-10-12,2018,4,10,October,41,5,Friday,false
20181013,2018-10-13,2018,4,10,October,41,6,Saturday,true
20181014,2018-10-14,2018,4,10,October,41,7,Sunday,true
20181015,2018-10-15,2018,4,10,October,42,1,Monday,false
20181016,2018-10-16,2018,4,10,October,42,2,Tuesday,false
20181017,2018-10-17,2018,4,10,October,42,3,Wednesday,false
20181018,2018-10-18,2018,4,10,October,42,4,Thursday,false
20181019,2018-10-19,2018,4,10,October,42,5,Friday,false
20181020,2018-10-20,2018,4,10,October,42,6,Saturday,true
20181021,2018-10-21,2018,4,10,October,42,7,Sunday,true
20181022,2018-10-22,2018,4,10,October,43,1,Monday,false
20181023,2018-10-23,2018,4,10,October,43,2,Tuesday,false
20181024,2018-10-24,2018,4,10,October,43,3,Wednesday,false
20181025,2018-10-25,2018,4,10,October,43,4,Thursday,false
20181026,2018-10-26,2018,4,10,October,43,5,Friday,false
20181027,2018-10-27,2018,4,10,October,43,6,Saturday,true
20181028,2018-10-28,2018,4,10,October,43,7,Sunday,true
20181029,2018-10-29,2018,4,10,October,44,1,Monday,false
20181030,2018-10-30,2018,4,10,October,44,2,Tuesday,false
20181031,2018-10-31,2018,4,10,October,44,3,Wednesday,false
20181101,2018-11-01,2018,4,11,November,44,4,Thursday,false
20181102,2018-11-02,2018,4,11,November,44,5,Friday,false
20181103,2018-11-03,2018,4,11,November,44,6,Saturday,true
20181104,2018-11-04,2018,4,11,November,44,7,Sunday,true
20181105,2018-11-05,2018,4,11,November,45,1,Monday,false
20181106,2018-11-06,2018,4,11,November,45,2,Tuesday,false
20181107,2018-11-07,2018,4,11,November,45,3,Wednesday,false
20181108,2018-11-08,2018,4,11,November,45,4,Thursday,false
20181109,2018-11-09,2018,4,11,November,45,5,Friday,false
20181110,2018-11-10,2018,4,11,November,45,6,Saturday,true
20181111,2018-11-11,2018,4,11,November,45,7,Sunday,true
20181112,2018-11-12,2018,4,11,November,46,1,Monday,false
20181113,2018-11-13,2018,4,11,November,46,2,Tuesday,false
20181114,2018-11-14,2018,4,11,November,46,3,Wednesday,false
20181115,2018-11-15,2018,4,11,November,46,4,Thursday,false
20181116,2018-11-16,2018,4,11,November,46,5,Friday,false
20181117,2018-11-17,2018,4,11,November,46,6,Saturday,true
20181118,2018-11-18,2018,4,11,November,46,7,Sunday,true
20181119,2018-11-19,2018,4,11,November,47,1,Monday,false
20181120,2018-11-20,2018,4,11,November,47,2,Tuesday,false
20181121,2018-11-21,2018,4,11,November,47,3,Wednesday,false
20181122,2018-11-22,2018,4,11,November,47,4,Thursday,false
20181123,2018-11-23,2018,4,11,November,47,5,Friday,false
20181124,2018-11-24,2018,4,11,November,47,6,Saturday,true
20181125,2018-11-25,2018,4,11,November,47,7,Sunday,true
20181126,2018-11-26,2018,4,11,November,48,1,Monday,false
20181127,2018-11-27,2018,4,11,November,48,2,Tuesday,false
20181128,2018-11-28,2018,4,11,November,48,3,Wednesday,false
20181129,2018-11-29,2018,4,11,November,48,4,Thursday,false
20181130,2018-11-30,2018,4,11,November,48,5,Friday,false
20181201,2018-12-01,2018,4,12,December,48,6,Saturday,true
20181202,2018-12-02,2018,4,12,December,48,7,Sunday,true
20181203,2018-12-03,2018,4,12,December,49,1,Monday,false
20181204,2018-12-04,2018,4,12,December,49,2,Tuesday,false
20181205,2018-12-05,2018,4,12,December,49,3,Wednesday,false
20181206,2018-12-06,2018,4,12,December,49,4,Thursday,false
20181207,2018-12-07,2018,4,12,December,49,5,Friday,false
20181208,2018-12-08,2018,4,12,December,49,6,Saturday,true
20181209,2018-12-09,2018,4,12,December,49,7,Sunday,true
20181210,2018-12-10,2018,4,12,December,50,1,Monday,false
20181211,2018-12-11,2018,4,12,December,50,2,Tuesday,false
20181212,2018-12-12,2018,4,12,December,50,3,Wednesday,false
20181213,2018-12-13,2018,4,12,December,50,4,Thursday,false
20181214,2018-12-14,2018,4,12,December,50,5,Friday,false
20181215,2018-12-15,2018,4,12,December,50,6,Saturday,true
20181216,2018-12-16,2018,4,12,December,50,7,Sunday,true
20181217,2018-12-17,2018,4,12,December,51,1,Monday,false
20181218,2018-12-18,2018,4,12,December,51,2,Tuesday,false
20181219,2018-12-19,2018,4,12,December,51,3,Wednesday,false
20181220,2018-12-20,2018,4,12,December,51,4,Thursday,false
20181221,2018-12-21,2018,4,12,December,51,5,Friday,false
20181222,2018-12-22,2018,4,12,December,51,6,Saturday,true
20181223,2018-12-23,2018,4,12,December,51,7,Sunday,true
20181224,2018-12-24,2018,4,12,December,52,1,Monday,false
20181225,2018-12-25,2018,4,12,December,52,2,Tuesday,false
20181226,2018-12-26,2018,4,12,December,52,3,Wednesday,false
20181227,2018-12-27,2018,4,12,December,52,4,Thursday,false
20181228,2018-12-28,2018,4,12,December,52,5,Friday,false
20181229,2018-12-29,2018,4,12,December,52,6,Saturday,true
20181230,2018-12-30,2018,4,12,December,52,7,Sunday,true
20181231,2018-12-31,2018,4,12,December,1,1,Monday,false
20190101,2019-01-01,2019,1,1,January,1,2,Tuesday,false
20190102,2019-01-02,2019,1,1,January,1,3,Wednesday,false
20190103,2019-01-03,2019,1,1,January,1,4,Thursday,false
20190104,2019-01-04,2019,1,1,January,1,5,Friday,false
20190105,2019-01-05,2019,1,1,January,1,6,Saturday,true
20190106,2019-01-06,2019,1,1,January,1,7,Sunday,true
20190107,2019-01-07,2019,1,1,January,2,1,Monday,false
20190108,2019-01-08,2019,1,1,January,2,2,Tuesday,false
20190109,2019-01-09,2019,1,1,January,2,3,Wednesday,false
20190110,2019-01-10,2019,1,1,January,2,4,Thursday,false
20190111,2019-01-11,2019,1,1,January,2,5,Friday,false
20190112,2019-01-12,2019,1,1,January,2,6,Saturday,true
20190113,2019-01-13,2019,1,1,January,2,7,Sunday,true
20190114,2019-01-14,2019,1,1,January,3,1,Monday,false
20190115,2019-01-15,2019,1,1,January,3,2,Tuesday,false
20190116,2019-01-16,2019,1,1,January,3,3,Wednesday,false
20190117,2019-01-17,2019,1,1,January,3,4,Thursday,false
20190118,2019-01-18,2019,1,1,January,3,5,Friday,false
20190119,2019-01-19,2019,1,1,January,3,6,Saturday,true
20190120,2019-01-20,2019,1,1,January,3,7,Sunday,true
20190121,2019-01-21,2019,1,1,January,4,1,Monday,false
20190122,2019-01-22,2019,1,1,January,4,2,Tuesday,false
20190123,2019-01-23,2019,1,1,January,4,3,Wednesday,false
20190124,2019-01-24,2019,1,1,January,4,4,Thursday,false
20190125,2019-01-25,2019,1,1,January,4,5,Friday,false
20190126,2019-01-26,2019,1,1,January,4,6,Saturday,true
20190127,2019-01-27,2019,1,1,January,4,7,Sunday,true
20190128,2019-01-28,2019,1,1,January,5,1,Monday,false
20190129,2019-01-29,2019,1,1,January,5,2,Tuesday,false
20190130,2019-01-30,2019,1,1,January,5,3,Wednesday,false
20190131,2019-01-31,2019,1,1,January,5,4,Thursday,false
20190201,2019-02-01,2019,1,2,February,5,5,Friday,false
20190202,2019-02-02,2019,1,2,February,5,6,Saturday,true
20190203,2019-02-03,2019,1,2,February,5,7,Sunday,true
20190204,2019-02-04,2019,1,2,February,6,1,Monday,false
20190205,2019-02-05,2019,1,2,February,6,2,Tuesday,false
20190206,2019-02-06,2019,1,2,February,6,3,Wednesday,false
20190207,2019-02-07,2019,1,2,February,6,4,Thursday,false
20190208,2019-02-08,2019,1,2,February,6,5,Friday,false
20190209,2019-02-09,2019,1,2,February,6,6,Saturday,true
20190210,2019-02-10,2019,1,2,February,6,7,Sunday,true
20190211,2019-02-11,2019,1,2,February,7,1,Monday,false
20190212,2019-02-12,2019,1,2,February,7,2,Tuesday,false
20190213,2019-02-13,2019,1,2,February,7,3,Wednesday,false
20190214,2019-02-14,2019,1,2,February,7,4,Thursday,false
20190215,2019-02-15,2019,1,2,February,7,5,Friday,false
20190216,2019-02-16,2019,1,2,February,7,6,Saturday,true
20190217,2019-02-17,2019,1,2,February,7,7,Sunday,true
20190218,2019-02-18,2019,1,2,February,8,1,Monday,false
20190219,2019-02-19,2019,1,2,February,8,2,Tuesday,false
20190220,2019-02-20,2019,1,2,February,8,3,Wednesday,false
20190221,2019-02-21,2019,1,2,February,8,4,Thursday,false
20190222,2019-02-22,2019,1,2,February,8,5,Friday,false
20190223,2019-02-23,2019,1,2,February,8,6,Saturday,true
20190224,2019-02-24,2019,1,2,February,8,7,Sunday,true
20190225,2019-02-25,2019,1,2,February,9,1,Monday,false
20190226,2019-02-26,2019,1,2,February,9,2,Tuesday,false
20190227,2019-02-27,2019,1,2,February,9,3,Wednesday,false
20190228,2019-02-28,2019,1,2,February,9,4,Thursday,false
20190301,2019-03-01,2019,1,3,March,9,5,Friday,false
20190302,2019-03-02,2019,1,3,March,9,6,Saturday,true
20190303,2019-03-03,2019,1,3,March,9,7,Sunday,true
20190304,2019-03-04,2019,1,3,March,10,1,Monday,false
20190305,2019-03-05,2019,1,3,March,10,2,Tuesday,false
20190306,2019-03-06,2019,1,3,March,10,3,Wednesday,false
20190307,2019-03-07,2019,1,3,March,10,4,Thursday,false
20190308,2019-03-08,2019,1,3,March,10,5,Friday,false
20190309,2019-03-09,2019,1,3,March,10,6,Saturday,true
20190310,2019-03-10,2019,1,3,March,10,7,Sunday,true
20190311,2019-03-11,2019,1,3,March,11,1,Monday,false
20190312,2019-03-12,2019,1,3,March,11,2,Tuesday,false
20190313,2019-03-13,2019,1,3,March,11,3,Wednesday,false
20190314,2019-03-14,2019,1,3,March,11,4,Thursday,false
20190315,2019-03-15,2019,1,3,March,11,5,Friday,false
20190316,2019-03-16,2019,1,3,March,11,6,Saturday,true
20190317,2019-03-17,2019,1,3,March,11,7,Sunday,true
20190318,2019-03-18,2019,1,3,March,12,1,Monday,false
20190319,2019-03-19,2019,1,3,March,12,2,Tuesday,false
20190320,2019-03-20,2019,1,3,March,12,3,Wednesday,false
20190321,2019-03-21,2019,1,3,March,12,4,Thursday,false
20190322,2019-03-22,2019,1,3,March,12,5,Friday,false
20190323,2019-03-23,2019,1,3,March,12,6,Saturday,true
20190324,2019-03-24,2019,1,3,March,12,7,Sunday,true
20190325,2019-03-25,2019,1,3,March,13,1,Monday,false
20190326,2019-03-26,2019,1,3,March,13,2,Tuesday,false
20190327,2019-03-27,2019,1,3,March,13,3,Wednesday,false
20190328,2019-03-28,2019,1,3,March,13,4,Thursday,false
20190329,2019-03-29,2019,1,3,March,13,5,Friday,false
20190330,2019-03-30,2019,1,3,March,13,6,Saturday,true
20190331,2019-03-31,2019,1,3,March,13,7,Sunday,true
20190401,2019-04-01,2019,2,4,April,14,1,Monday,false
20190402,2019-04-02,2019,2,4,April,14,2,Tuesday,false
20190403,2019-04-03,2019,2,4,April,14,3,Wednesday,false
20190404,2019-04-04,2019,2,4,April,14,4,Thursday,false
20190405,2019-04-05,2019,2,4,April,14,5,Friday,false
20190406,2019-04-06,2019,2,4,April,14,6,Saturday,true
20190407,2019-04-07,2019,2,4,April,14,7,Sunday,true
20190408,2019-04-08,2019,2,4,April,15,1,Monday,false
20190409,2019-04-09,2019,2,4,April,15,2,Tuesday,false
20190410,2019-04-10,2019,2,4,April,15,3,Wednesday,false
20190411,2019-04-11,2019,2,4,April,15,4,Thursday,false
20190412,2019-04-12,2019,2,4,April,15,5,Friday,false
20190413,2019-04-13,2019,2,4,April,15,6,Saturday,true
20190414,2019-04-14,2019,2,4,April,15,7,Sunday,true
20190415,2019-04-15,2019,2,4,April,16,1,Monday,false
20190416,2019-04-16,2019,2,4,April,16,2,Tuesday,false
20190417,2019-04-17,2019,2,4,April,16,3,Wednesday,false
20190418,2019-04-18,2019,2,4,April,16,4,Thursday,false
20190419,2019-04-19,2019,2,4,April,16,5,Friday,false
20190420,2019-04-20,2019,2,4,April,16,6,Saturday,true
20190421,2019-04-21,2019,2,4,April,16,7,Sunday,true
20190422,2019-04-22,2019,2,4,April,17,1,Monday,false
20190423,2019-04-23,2019,2,4,April,17,2,Tuesday,false
20190424,2019-04-24,2019,2,4,April,17,3,Wednesday,false
20190425,2019-04-25,2019,2,4,April,17,4,Thursday,false
20190426,2019-04-26,2019,2,4,April,17,5,Friday,false
20190427,2019-04-27,2019,2,4,April,17,6,Saturday,true
20190428,2019-04-28,2019,2,4,April,17,7,Sunday,true
20190429,2019-04-29,2019,2,4,April,18,1,Monday,false
20190430,2019-04-30,2019,2,4,April,18,2,Tuesday,false
20190501,2019-05-01,2019,2,5,May,18,3,Wednesday,false
20190502,2019-05-02,2019,2,5,May,18,4,Thursday,false
20190503,2019-05-03,2019,2,5,May,18,5,Friday,false
20190504,2019-05-04,2019,2,5,May,18,6,Saturday,true
20190505,2019-05-05,2019,2,5,May,18,7,Sunday,true
20190506,2019-05-06,2019,2,5,May,19,1,Monday,false
20190507,2019-05-07,2019,2,5,May,19,2,Tuesday,false
20190508,2019-05-08,2019,2,5,May,19,3,Wednesday,false
20190509,2019-05-09,2019,2,5,May,19,4,Thursday,false
20190510,2019-05-10,2019,2,5,May,19,5,Friday,false
20190511,2019-05-11,2019,2,5,May,19,6,Saturday,true
20190512,2019-05-12,2019,2,5,May,19,7,Sunday,true
20190513,2019-05-13,2019,2,5,May,20,1,Monday,false
20190514,2019-05-14,2019,2,5,May,20,2,Tuesday,false
20190515,2019-05-15,2019,2,5,May,20,3,Wednesday,false
20190516,2019-05-16,2019,2,5,May,20,4,Thursday,false
20190517,2019-05-17,2019,2,5,May,20,5,Friday,false
20190518,2019-05-18,2019,2,5,May,20,6,Saturday,true
20190519,2019-05-19,2019,2,5,May,20,7,Sunday,true
20190520,2019-05-20,2019,2,5,May,21,1,Monday,false
20190521,2019-05-21,2019,2,5,May,21,2,Tuesday,false
20190522,2019-05-22,2019,2,5,May,21,3,Wednesday,false
20190523,2019-05-23,2019,2,5,May,21,4,Thursday,false
20190524,2019-05-24,2019,2,5,May,21,5,Friday,false
20190525,2019-05-25,2019,2,5,May,21,6,Saturday,true
20190526,2019-05-26,2019,2,5,May,21,7,Sunday,true
20190527,2019-05-27,2019,2,5,May,22,1,Monday,false
20190528,2019-05-28,2019,2,5,May,22,2,Tuesday,false
20190529,2019-05-29,2019,2,5,May,22,3,Wednesday,false
20190530,2019-05-30,2019,2,5,May,22,4,Thursday,false
20190531,2019-05-31,2019,2,5,May,22,5,Friday,false
20190601,2019-06-01,2019,2,6,June,22,6,Saturday,true
20190602,2019-06-02,2019,2,6,June,22,7,Sunday,true
20190603,2019-06-03,2019,2,6,June,23,1,Monday,false
20190604,2019-06-04,2019,2,6,June,23,2,Tuesday,false
20190605,2019-06-05,2019,2,6,June,23,3,Wednesday,false
20190606,2019-06-06,2019,2,6,June,23,4,Thursday,false
20190607,2019-06-07,2019,2,6,June,23,5,Friday,false
20190608,2019-06-08,2019,2,6,June,23,6,Saturday,true
20190609,2019-06-09,2019,2,6,June,23,7,Sunday,true
20190610,2019-06-10,2019,2,6,June,24,1,Monday,false
20190611,2019-06-11,2019,2,6,June,24,2,Tuesday,false
20190612,2019-06-12,2019,2,6,June,24,3,Wednesday,false
20190613,2019-06-13,2019,2,6,June,24,4,Thursday,false
20190614,2019-06-14,2019,2,6,June,24,5,Friday,false
20190615,2019-06-15,2019,2,6,June,24,6,Saturday,true
20190616,2019-06-16,2019,2,6,June,24,7,Sunday,true
20190617,2019-06-17,2019,2,6,June,25,1,Monday,false
20190618,2019-06-18,2019,2,6,June,25,2,Tuesday,false
20190619,2019-06-19,2019,2,6,June,25,3,Wednesday,false
20190620,2019-06-20,2019,2,6,June,25,4,Thursday,false
20190621,2019-06-21,2019,2,6,June,25,5,Friday,false
20190622,2019-06-22,2019,2,6,June,25,6,Saturday,true
20190623,2019-06-23,2019,2,6,June,25,7,Sunday,true
20190624,2019-06-24,2019,2,6,June,26,1,Monday,false
20190625,2019-06-25,2019,2,6,June,26,2,Tuesday,false
20190626,2019-06-26,2019,2,6,June,26,3,Wednesday,false
20190627,2019-06-27,2019,2,6,June,26,4,Thursday,false
20190628,2019-06-28,2019,2,6,June,26,5,Friday,false
20190629,2019-06-29,2019,2,6,June,26,6,Saturday,true
20190630,2019-06-30,2019,2,6,June,26,7,Sunday,true
20190701,2019-07-01,2019,3,7,July,27,1,Monday,false
20190702,2019-07-02,2019,3,7,July,27,2,Tuesday,false
20190703,2019-07-03,2019,3,7,July,27,3,Wednesday,false
20190704,2019-07-04,2019,3,7,July,27,4,Thursday,false
20190705,2019-07-05,2019,3,7,July,27,5,Friday,false
20190706,2019-07-06,2019,3,7,July,27,6,Saturday,true
20190707,2019-07-07,2019,3,7,July,27,7,Sunday,true
20190708,2019-07-08,2019,3,7,July,28,1,Monday,false
20190709,2019-07-09,2019,3,7,July,28,2,Tuesday,false
20190710,2019-07-10,2019,3,7,July,28,3,Wednesday,false
20190711,2019-07-11,2019,3,7,July,28,4,Thursday,false
20190712,2019-07-12,2019,3,7,July,28,5,Friday,false
20190713,2019-07-13,2019,3,7,July,28,6,Saturday,true
20190714,2019-07-14,2019,3,7,July,28,7,Sunday,true
20190715,2019-07-15,2019,3,7,July,29,1,Monday,false
20190716,2019-07-16,2019,3,7,July,29,2,Tuesday,false
20190717,2019-07-17,2019,3,7,July,29,3,Wednesday,false
20190718,2019-07-18,2019,3,7,July,29,4,Thursday,false
20190719,2019-07-19,2019,3,7,July,29,5,Friday,false
20190720,2019-07-20,2019,3,7,July,29,6,Saturday,true
20190721,2019-07-21,2019,3,7,July,29,7,Sunday,true
20190722,2019-07-22,2019,3,7,July,30,1,Monday,false
20190723,2019-07-23,2019,3,7,July,30,2,Tuesday,false
20190724,2019-07-24,2019,3,7,July,30,3,Wednesday,false
20190725,2019-07-25,2019,3,7,July,30,4,Thursday,false
20190726,2019-07-26,2019,3,7,July,30,5,Friday,false
20190727,2019-07-27,2019,3,7,July,30,6,Saturday,true
20190728,2019-07-28,2019,3,7,July,30,7,Sunday,true
20190729,2019-07-29,2019,3,7,July,31,1,Monday,false
20190730,2019-07-30,2019,3,7,July,31,2,Tuesday,false
20190731,2019-07-31,2019,3,7,July,31,3,Wednesday,false
20190801,2019-08-01,2019,3,8,August,31,4,Thursday,false
20190802,2019-08-02,2019,3,8,August,31,5,Friday,false
20190803,2019-08-03,2019,3,8,August,31,6,Saturday,true
20190804,2019-08-04,2019,3,8,August,31,7,Sunday,true
20190805,2019-08-05,2019,3,8,August,32,1,Monday,false
20190806,2019-08-06,2019,3,8,August,32,2,Tuesday,false
20190807,2019-08-07,2019,3,8,August,32,3,Wednesday,false
20190808,2019-08-08,2019,3,8,August,32,4,Thursday,false
20190809,2019-08-09,2019,3,8,August,32,5,Friday,false
20190810,2019-08-10,2019,3,8,August,32,6,Saturday,true
20190811,2019-08-11,2019,3,8,August,32,7,Sunday,true
20190812,2019-08-12,2019,3,8,August,33,1,Monday,false
20190813,2019-08-13,2019,3,8,August,33,2,Tuesday,false
20190814,2019-08-14,2019,3,8,August,33,3,Wednesday,false
